size_gb,naive_time,list_time
0.0009765625,0.01200246810913086,0.0019974708557128906
0.009765625,0.03300023078918457,0.026521682739257812
0.09765625,0.2896709442138672,0.31004929542541504
0.48828125,1.3690283298492432,1.4260902404785156
1.0,2.8118858337402344,2.983896493911743
2.0,5.5487799644470215,5.785323619842529
4.0,11.10712218284607,11.655451774597168
