size_gb,naive_time,list_time
0.0009765625,0.012379884719848633,0.004183530807495117
0.009765625,0.08007240295410156,0.03588223457336426
0.09765625,0.7984137535095215,0.3723306655883789
0.48828125,3.5005545616149902,1.7863001823425293
1.0,7.659325838088989,3.685309886932373
2.0,15.477071523666382,7.934099197387695
4.0,30.56448793411255,29.654118537902832
